trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
41,False,"{'a': 0.5, 'e': 0.9991596177334445}",20,0,-53.10116824374913,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
42,False,"{'a': 0.5, 'e': 0.9991181296463766}",25,0,-167.31582810453085,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
43,False,"{'a': 0.5, 'e': 0.9990756424412622}",25,0,-130.36079365597254,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
44,False,"{'a': 0.5, 'e': 0.9990321561605888}",20,0,-173.0825178553184,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
45,False,"{'a': 0.5, 'e': 0.9989876708478425}",25,0,-156.21591393404535,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
46,False,"{'a': 0.5, 'e': 0.9989421865475084}",30,0,-80.17876256882207,"{0: 21, 1: 3, 2: 3, 3: 3, 4: 0}",0
47,False,"{'a': 0.5, 'e': 0.9988957033050712}",20,0,-102.76841039137132,"{0: 14, 1: 1, 2: 1, 3: 3, 4: 1}",0
48,False,"{'a': 0.5, 'e': 0.9988482211670138}",20,0,-117.461828835505,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
49,False,"{'a': 0.5, 'e': 0.9987997401808185}",30,0,-183.33285007414904,"{0: 12, 1: 6, 2: 9, 3: 2, 4: 1}",0
50,False,"{'a': 0.5, 'e': 0.9987502603949663}",25,0,-149.36016744394152,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 1}",0
51,False,"{'a': 0.5, 'e': 0.9986997818589368}",20,0,-20.11459285263119,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
52,False,"{'a': 0.5, 'e': 0.9986483046232089}",25,0,-224.32068337750493,"{0: 15, 1: 0, 2: 4, 3: 2, 4: 4}",0
53,False,"{'a': 0.5, 'e': 0.9985958287392593}",30,0,-73.1836022594374,"{0: 21, 1: 3, 2: 4, 3: 2, 4: 0}",0
54,False,"{'a': 0.5, 'e': 0.9985423542595644}",30,0,-54.20668968981639,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
55,False,"{'a': 0.5, 'e': 0.9984878812375985}",30,0,-101.3445059506228,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
56,False,"{'a': 0.5, 'e': 0.9984324097278344}",25,0,-19.782385669377472,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
57,False,"{'a': 0.5, 'e': 0.9983759397857438}",20,0,-104.7799744077482,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
58,False,"{'a': 0.5, 'e': 0.9983184714677966}",20,0,-98.55242776722804,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
59,False,"{'a': 0.5, 'e': 0.9982600048314613}",25,0,-126.03000105306553,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
60,False,"{'a': 0.5, 'e': 0.9982005399352042}",20,0,-121.21068398816507,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
61,False,"{'a': 0.5, 'e': 0.9981400768384904}",20,0,-42.578875371980104,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.9980786156017829}",20,0,-68.86586852252114,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
63,False,"{'a': 0.5, 'e': 0.9980161562865429}",25,0,-281.75840273213106,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 5}",0
64,False,"{'a': 0.5, 'e': 0.99795269895523}",25,0,-107.19524635562996,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
65,False,"{'a': 0.5, 'e': 0.9978882436713011}",20,0,-132.92774399928814,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
66,False,"{'a': 0.5, 'e': 0.9978227904992117}",20,1,-99.2770202567573,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 2}",1
67,False,"{'a': 0.5, 'e': 0.9977563395044151}",25,0,-60.320973766835124,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
68,False,"{'a': 0.5, 'e': 0.9976888907533621}",30,0,-107.53973153361338,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
69,False,"{'a': 0.5, 'e': 0.9976204443135014}",20,0,-85.43879689358405,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
70,False,"{'a': 0.5, 'e': 0.9975510002532796}",20,0,-23.53668892671928,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
71,False,"{'a': 0.5, 'e': 0.9974805586421406}",20,0,-155.6105616463681,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
72,False,"{'a': 0.5, 'e': 0.9974091195505261}",25,0,-94.76485431527448,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
73,False,"{'a': 0.5, 'e': 0.9973366830498752}",30,0,-99.52489998018467,"{0: 18, 1: 4, 2: 5, 3: 3, 4: 0}",0
74,False,"{'a': 0.5, 'e': 0.9972632492126244}",20,0,-59.08961947960571,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
75,False,"{'a': 0.5, 'e': 0.9971888181122075}",25,0,-147.40141341767622,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
76,False,"{'a': 0.5, 'e': 0.9971133898230555}",25,0,-198.30410011038563,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 4}",0
77,False,"{'a': 0.5, 'e': 0.9970369644205967}",30,0,-155.18434337835885,"{0: 16, 1: 5, 2: 7, 3: 0, 4: 2}",0
78,False,"{'a': 0.5, 'e': 0.9969595419812568}",25,0,-168.4060453687384,"{0: 10, 1: 3, 2: 9, 3: 2, 4: 1}",0
79,False,"{'a': 0.5, 'e': 0.9968811225824579}",35,0,-105.89031572297914,"{0: 26, 1: 1, 2: 6, 3: 1, 4: 1}",0
80,False,"{'a': 0.5, 'e': 0.9968017063026194}",20,0,-149.12702462902823,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
81,False,"{'a': 0.5, 'e': 0.9967212932211577}",20,0,-138.76207168251884,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
82,False,"{'a': 0.5, 'e': 0.9966398834184859}",20,0,-130.72613946630145,"{0: 12, 1: 3, 2: 1, 3: 2, 4: 2}",0
83,False,"{'a': 0.5, 'e': 0.9965574769760137}",30,0,-182.55622753637158,"{0: 19, 1: 0, 2: 8, 3: 0, 4: 3}",0
84,False,"{'a': 0.5, 'e': 0.9964740739761475}",30,0,-122.45399676868841,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
85,False,"{'a': 0.5, 'e': 0.9963896745022904}",20,0,-25.151685765069637,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
86,False,"{'a': 0.5, 'e': 0.996304278638842}",25,14,-70.59678797469192,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 1}",1
87,False,"{'a': 0.5, 'e': 0.9962178864711978}",20,0,-140.97796403630184,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
88,False,"{'a': 0.5, 'e': 0.9961304980857502}",20,0,-38.396278470907795,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
89,False,"{'a': 0.5, 'e': 0.9960421135698875}",25,0,-66.4654431321295,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
90,False,"{'a': 0.5, 'e': 0.9959527330119943}",20,0,-128.18513007153706,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
91,False,"{'a': 0.5, 'e': 0.9958623565014509}",25,0,-221.30317183621008,"{0: 14, 1: 1, 2: 3, 3: 4, 4: 3}",0
92,False,"{'a': 0.5, 'e': 0.9957709841286342}",20,0,-118.60935696995477,"{0: 9, 1: 5, 2: 4, 3: 1, 4: 1}",0
93,False,"{'a': 0.5, 'e': 0.9956786159849162}",20,0,-161.91493679477432,"{0: 9, 1: 4, 2: 3, 3: 2, 4: 2}",0
94,False,"{'a': 0.5, 'e': 0.9955852521626654}",25,0,-142.61312744925965,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
95,False,"{'a': 0.5, 'e': 0.9954908927552453}",20,0,-89.50356237214311,"{0: 13, 1: 3, 2: 1, 3: 2, 4: 1}",0
96,False,"{'a': 0.5, 'e': 0.9953955378570153}",20,0,-67.81586793159978,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
97,False,"{'a': 0.5, 'e': 0.9952991875633305}",20,9,2.063580766514862,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.995201841970541}",25,0,-105.31012245478195,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
99,False,"{'a': 0.5, 'e': 0.9951035011759926}",30,0,-66.84151791537467,"{0: 20, 1: 3, 2: 7, 3: 0, 4: 0}",0
100,False,"{'a': 0.5, 'e': 0.9950041652780257}",20,0,-28.786254482052584,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
101,False,"{'a': 0.5, 'e': 0.9949038343759766}",20,0,-67.03980673788632,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
102,False,"{'a': 0.5, 'e': 0.994802508570176}",25,0,-183.56017491554513,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
103,False,"{'a': 0.5, 'e': 0.9947001879619498}",30,22,12.273364713874452,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.9945968726536185}",20,0,-49.85570650368676,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
105,False,"{'a': 0.5, 'e': 0.9944925627484974}",30,0,-139.10821328126931,"{0: 16, 1: 4, 2: 8, 3: 1, 4: 1}",0
106,False,"{'a': 0.5, 'e': 0.9943872583508965}",20,0,-60.642768953011256,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
107,False,"{'a': 0.5, 'e': 0.9942809595661201}",30,0,-154.54033526190335,"{0: 15, 1: 6, 2: 6, 3: 2, 4: 1}",0
108,False,"{'a': 0.5, 'e': 0.9941736665004669}",20,0,-106.7344570035887,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
109,False,"{'a': 0.5, 'e': 0.9940653792612301}",30,0,-101.61471002745036,"{0: 18, 1: 4, 2: 6, 3: 2, 4: 0}",0
110,False,"{'a': 0.5, 'e': 0.9939560979566968}",25,0,-126.31938181511566,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
111,False,"{'a': 0.5, 'e': 0.9938458226961485}",25,0,-89.24762330422699,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
112,False,"{'a': 0.5, 'e': 0.9937345535898603}",20,0,-8.338441147777708,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
113,False,"{'a': 0.5, 'e': 0.9936222907491012}",20,0,-161.76984515114566,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
114,False,"{'a': 0.5, 'e': 0.9935090342861344}",35,0,-185.89844903814992,"{0: 22, 1: 3, 2: 7, 3: 0, 4: 3}",0
115,False,"{'a': 0.5, 'e': 0.9933947843142158}",20,0,-131.61726115842924,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
116,False,"{'a': 0.5, 'e': 0.9932795409475959}",25,0,-88.28253010947729,"{0: 12, 1: 6, 2: 7, 3: 0, 4: 0}",0
117,False,"{'a': 0.5, 'e': 0.9931633043015177}",20,0,-56.37991253606462,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
118,False,"{'a': 0.5, 'e': 0.993046074492218}",30,0,-167.66998192101585,"{0: 22, 1: 2, 2: 2, 3: 0, 4: 4}",0
119,False,"{'a': 0.5, 'e': 0.9929278516369265}",25,0,-154.62671270970105,"{0: 12, 1: 3, 2: 7, 3: 2, 4: 1}",0
120,False,"{'a': 0.5, 'e': 0.9928086358538663}",30,0,-123.79195348845111,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
121,False,"{'a': 0.5, 'e': 0.9926884272622528}",20,4,-79.83641937342084,"{0: 8, 1: 4, 2: 3, 3: 0, 4: 1}",1
122,False,"{'a': 0.5, 'e': 0.9925672259822949}",20,0,-41.8010738598475,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
123,False,"{'a': 0.5, 'e': 0.9924450321351935}",30,0,-166.36951390726182,"{0: 21, 1: 1, 2: 4, 3: 1, 4: 3}",0
124,False,"{'a': 0.5, 'e': 0.9923218458431429}",25,3,-46.082283783928645,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 1}",1
125,False,"{'a': 0.5, 'e': 0.992197667229329}",30,0,-82.22859024731228,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
126,False,"{'a': 0.5, 'e': 0.9920724964179307}",25,0,-142.58520488622523,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
127,False,"{'a': 0.5, 'e': 0.9919463335341185}",30,0,-228.5474898554892,"{0: 16, 1: 4, 2: 4, 3: 3, 4: 3}",0
128,False,"{'a': 0.5, 'e': 0.9918191787040556}",35,5,-33.25133063374027,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.9916910320548965}",25,0,-206.7672378896037,"{0: 9, 1: 4, 2: 8, 3: 2, 4: 2}",0
130,False,"{'a': 0.5, 'e': 0.9915618937147881}",30,0,-140.7850900621509,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 3}",0
131,False,"{'a': 0.5, 'e': 0.9914317638128685}",20,0,-36.83508313365213,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
132,False,"{'a': 0.5, 'e': 0.9913006424792677}",20,0,-19.313807211733113,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
133,False,"{'a': 0.5, 'e': 0.9911685298451072}",20,0,-143.92894535001574,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
134,False,"{'a': 0.5, 'e': 0.9910354260424993}",20,9,-29.377770632580894,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.9909013312045479}",25,0,-54.403974754417135,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
136,False,"{'a': 0.5, 'e': 0.990766245465348}",20,0,-190.70220200837971,"{0: 10, 1: 0, 2: 4, 3: 4, 4: 2}",0
137,False,"{'a': 0.5, 'e': 0.9906301689599851}",25,0,-283.43529520992644,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 6}",0
138,False,"{'a': 0.5, 'e': 0.9904931018245359}",20,0,-141.1808112857486,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
139,False,"{'a': 0.5, 'e': 0.9903550441960673}",30,0,-200.38333852099558,"{0: 17, 1: 3, 2: 6, 3: 1, 4: 3}",0
140,False,"{'a': 0.5, 'e': 0.9902159962126371}",25,0,-41.66610176831392,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
141,False,"{'a': 0.5, 'e': 0.9900759580132933}",25,0,-245.0991800495817,"{0: 11, 1: 2, 2: 7, 3: 1, 4: 4}",0
142,False,"{'a': 0.5, 'e': 0.9899349297380738}",20,0,-69.25443496183277,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
143,False,"{'a': 0.5, 'e': 0.9897929115280072}",20,0,-139.07897967760957,"{0: 8, 1: 2, 2: 8, 3: 1, 4: 1}",0
144,False,"{'a': 0.5, 'e': 0.9896499035251115}",25,0,-60.46694509449074,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 0}",0
145,False,"{'a': 0.5, 'e': 0.9895059058723947}",20,0,-191.30536096111769,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 3}",0
146,False,"{'a': 0.5, 'e': 0.9893609187138546}",30,0,-108.43084978897578,"{0: 18, 1: 6, 2: 4, 3: 1, 4: 1}",0
147,False,"{'a': 0.5, 'e': 0.9892149421944781}",20,0,-64.74577216023212,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
148,False,"{'a': 0.5, 'e': 0.989067976460242}",25,17,10.157694230570439,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.9889200216581118}",20,0,-93.87535848852005,"{0: 11, 1: 0, 2: 7, 3: 2, 4: 0}",0
150,False,"{'a': 0.5, 'e': 0.9887710779360422}",20,13,4.831746596213382,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.9886211454429773}",25,0,-240.75845295791305,"{0: 13, 1: 1, 2: 5, 3: 2, 4: 4}",0
152,False,"{'a': 0.5, 'e': 0.9884702243288492}",30,0,-207.79378488765875,"{0: 19, 1: 2, 2: 4, 3: 1, 4: 4}",0
153,False,"{'a': 0.5, 'e': 0.9883183147445792}",20,13,-37.64727144188673,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
154,False,"{'a': 0.5, 'e': 0.9881654168420767}",20,0,-85.31920725942372,"{0: 9, 1: 4, 2: 6, 3: 1, 4: 0}",0
155,False,"{'a': 0.5, 'e': 0.9880115307742399}",25,0,-164.99011631585086,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
156,False,"{'a': 0.5, 'e': 0.9878566566949545}",25,3,-139.5365643257544,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 2}",1
157,False,"{'a': 0.5, 'e': 0.9877007947590948}",30,0,-54.8321647805092,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
158,False,"{'a': 0.5, 'e': 0.9875439451225226}",30,0,-213.32968946044608,"{0: 16, 1: 2, 2: 8, 3: 1, 4: 3}",0
159,False,"{'a': 0.5, 'e': 0.9873861079420876}",30,0,-117.4999648845519,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
160,False,"{'a': 0.5, 'e': 0.9872272833756269}",20,0,-76.15181283804593,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",0
161,False,"{'a': 0.5, 'e': 0.9870674715819652}",25,0,-110.66914677466814,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
162,False,"{'a': 0.5, 'e': 0.986906672720914}",25,0,-153.6418166479492,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
163,False,"{'a': 0.5, 'e': 0.9867448869532726}",20,0,-81.42176766310823,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
164,False,"{'a': 0.5, 'e': 0.9865821144408262}",25,0,-77.29009552265143,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
165,False,"{'a': 0.5, 'e': 0.9864183553463477}",20,0,-60.54219206106981,"{0: 10, 1: 6, 2: 4, 3: 0, 4: 0}",0
166,False,"{'a': 0.5, 'e': 0.986253609833596}",20,0,-75.86897951307056,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
167,False,"{'a': 0.5, 'e': 0.9860878780673167}",20,0,-112.80469286919636,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
168,False,"{'a': 0.5, 'e': 0.9859211602132415}",20,0,-199.51483769967726,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 4}",0
169,False,"{'a': 0.5, 'e': 0.9857534564380882}",30,0,-218.6659257826397,"{0: 10, 1: 5, 2: 12, 3: 2, 4: 1}",0
170,False,"{'a': 0.5, 'e': 0.9855847669095608}",30,0,-92.21439404849873,"{0: 18, 1: 4, 2: 7, 3: 1, 4: 0}",0
171,False,"{'a': 0.5, 'e': 0.9854150917963483}",20,0,-228.45088493931422,"{0: 10, 1: 0, 2: 4, 3: 2, 4: 4}",0
172,False,"{'a': 0.5, 'e': 0.9852444312681263}",25,0,-104.0376531518963,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
173,False,"{'a': 0.5, 'e': 0.9850727854955552}",35,0,-173.04707068585122,"{0: 23, 1: 2, 2: 5, 3: 3, 4: 2}",0
174,False,"{'a': 0.5, 'e': 0.9849001546502806}",25,0,-120.21652717399195,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
175,False,"{'a': 0.5, 'e': 0.9847265389049334}",20,0,-125.47561686866095,"{0: 10, 1: 0, 2: 8, 3: 1, 4: 1}",0
176,False,"{'a': 0.5, 'e': 0.9845519384331295}",25,0,-63.23113218943332,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",0
177,False,"{'a': 0.5, 'e': 0.984376353409469}",25,0,-134.30376752340212,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
178,False,"{'a': 0.5, 'e': 0.9841997840095373}",20,0,-99.82243817619698,"{0: 10, 1: 6, 2: 2, 3: 1, 4: 1}",0
179,False,"{'a': 0.5, 'e': 0.9840222304099036}",25,4,-139.2518426742491,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 3}",1
180,False,"{'a': 0.5, 'e': 0.9838436927881214}",30,0,-173.99352455668554,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
181,False,"{'a': 0.5, 'e': 0.9836641713227284}",20,0,-174.9702361936219,"{0: 8, 1: 3, 2: 5, 3: 2, 4: 2}",0
182,False,"{'a': 0.5, 'e': 0.9834836661932461}",30,0,-105.3731820498563,"{0: 20, 1: 5, 2: 2, 3: 2, 4: 1}",0
183,False,"{'a': 0.5, 'e': 0.9833021775801796}",20,0,-68.03018468896327,"{0: 12, 1: 4, 2: 2, 3: 2, 4: 0}",0
184,False,"{'a': 0.5, 'e': 0.9831197056650174}",25,0,-159.3437889733651,"{0: 12, 1: 2, 2: 8, 3: 2, 4: 1}",0
185,False,"{'a': 0.5, 'e': 0.9829362506302315}",20,8,-28.502037170871972,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.9827518126592768}",25,5,-103.17232830274843,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",1
187,False,"{'a': 0.5, 'e': 0.9825663919365915}",25,0,-232.76811419564783,"{0: 12, 1: 1, 2: 8, 3: 0, 4: 4}",0
188,False,"{'a': 0.5, 'e': 0.9823799886475959}",30,0,-135.34038160585044,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
189,False,"{'a': 0.5, 'e': 0.9821926029786937}",20,0,-138.3153994404061,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
190,False,"{'a': 0.5, 'e': 0.9820042351172703}",20,0,-77.16123293075499,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
191,False,"{'a': 0.5, 'e': 0.9818148852516937}",30,0,-146.54091522923716,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
192,False,"{'a': 0.5, 'e': 0.9816245535713135}",30,15,-197.10312869259207,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 4}",1
193,False,"{'a': 0.5, 'e': 0.9814332402664617}",30,2,-117.4714130383177,"{0: 17, 1: 2, 2: 7, 3: 1, 4: 1}",1
194,False,"{'a': 0.5, 'e': 0.9812409455284513}",30,9,-11.472533785501664,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.9810476695495772}",30,0,-133.86701142739895,"{0: 17, 1: 6, 2: 4, 3: 2, 4: 1}",0
196,False,"{'a': 0.5, 'e': 0.9808534125231153}",20,0,-182.83663852160075,"{0: 9, 1: 3, 2: 2, 3: 4, 4: 2}",0
197,False,"{'a': 0.5, 'e': 0.9806581746433227}",25,0,-137.1376746018962,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
198,False,"{'a': 0.5, 'e': 0.9804619561054371}",20,0,-45.634630898184355,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
199,False,"{'a': 0.5, 'e': 0.9802647571056771}",35,0,-174.21864855018958,"{0: 19, 1: 7, 2: 6, 3: 1, 4: 2}",0
200,False,"{'a': 0.5, 'e': 0.9800665778412416}",25,0,-53.86525481275364,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
201,False,"{'a': 0.5, 'e': 0.97986741851031}",30,19,13.801635904609665,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.9796672793120416}",20,0,-112.96549501531516,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
203,False,"{'a': 0.5, 'e': 0.9794661604465754}",25,0,-72.02862850424148,"{0: 15, 1: 6, 2: 2, 3: 2, 4: 0}",0
204,False,"{'a': 0.5, 'e': 0.9792640621150305}",25,0,-171.36506322931393,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
205,False,"{'a': 0.5, 'e': 0.9790609845195051}",20,0,-96.92185892785432,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
206,False,"{'a': 0.5, 'e': 0.9788569278630767}",25,0,-47.26491861830994,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
207,False,"{'a': 0.5, 'e': 0.978651892349802}",20,0,-70.34114640682355,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
208,False,"{'a': 0.5, 'e': 0.9784458781847165}",20,0,-54.981728407069184,"{0: 11, 1: 6, 2: 2, 3: 1, 4: 0}",0
209,False,"{'a': 0.5, 'e': 0.9782388855738344}",20,0,-112.52670845713511,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
210,False,"{'a': 0.5, 'e': 0.9780309147241483}",20,0,-128.59074468603978,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
211,False,"{'a': 0.5, 'e': 0.9778219658436289}",20,0,-93.61334468550427,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.9776120391412251}",20,0,-107.07916904605403,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
213,False,"{'a': 0.5, 'e': 0.9774011348268636}",25,0,-68.08233322404745,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
214,False,"{'a': 0.5, 'e': 0.9771892531114489}",35,0,-196.27670897449596,"{0: 25, 1: 1, 2: 4, 3: 1, 4: 4}",0
215,False,"{'a': 0.5, 'e': 0.9769763942068623}",35,0,-159.30641375204067,"{0: 24, 1: 1, 2: 5, 3: 3, 4: 2}",0
216,False,"{'a': 0.5, 'e': 0.9767625583259631}",25,0,-164.45275775135843,"{0: 17, 1: 2, 2: 1, 3: 2, 4: 3}",0
217,False,"{'a': 0.5, 'e': 0.976547745682587}",30,14,-89.4193396264246,"{0: 9, 1: 1, 2: 4, 3: 1, 4: 1}",1
218,False,"{'a': 0.5, 'e': 0.9763319564915464}",30,0,-187.820447378562,"{0: 15, 1: 3, 2: 9, 3: 1, 4: 2}",0
219,False,"{'a': 0.5, 'e': 0.9761151909686308}",25,0,-124.7397284164085,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
220,False,"{'a': 0.5, 'e': 0.9758974493306055}",25,0,-56.75360096035599,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
221,False,"{'a': 0.5, 'e': 0.9756787317952123}",20,0,-80.65512636641162,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
222,False,"{'a': 0.5, 'e': 0.9754590385811684}",20,0,-36.50531869902386,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
223,False,"{'a': 0.5, 'e': 0.9752383699081674}",25,0,-42.19839737835292,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
224,False,"{'a': 0.5, 'e': 0.9750167259968777}",20,3,-54.62320317669935,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
