trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.999000499833375}",20,0,-82.72715828439415,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.9980019986673331}",20,0,-125.88381947283446,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.997004495503373}",20,0,-45.93309928698154,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.9960079893439915}",30,0,-107.96742318670941,"{0: 20, 1: 0, 2: 9, 3: 0, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.9950124791926823}",20,6,-59.59113809741897,"{0: 7, 1: 2, 2: 4, 3: 1, 4: 0}",1
6,False,"{'a': 0.5, 'e': 0.9940179640539353}",25,16,-78.75186327073146,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 2}",1
7,False,"{'a': 0.5, 'e': 0.9930244429332351}",20,0,-85.48801471007062,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
8,False,"{'a': 0.5, 'e': 0.9920319148370607}",25,0,-102.82326795073787,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.9910403787728836}",20,0,-62.854830303246636,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0.9900498337491681}",20,0,-174.2014165444418,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 3}",0
11,False,"{'a': 0.5, 'e': 0.9890602787753687}",25,0,-139.78825684576228,"{0: 15, 1: 1, 2: 5, 3: 3, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.9880717128619305}",25,0,-98.8820793061578,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.9870841350202876}",20,0,-128.89653265360855,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
14,False,"{'a': 0.5, 'e': 0.9860975442628619}",20,0,-137.57572280022436,"{0: 8, 1: 4, 2: 5, 3: 2, 4: 1}",0
15,False,"{'a': 0.5, 'e': 0.9851119396030626}",25,2,-102.1374148424746,"{0: 14, 1: 4, 2: 2, 3: 2, 4: 1}",1
16,False,"{'a': 0.5, 'e': 0.9841273200552851}",25,0,-166.60151147772723,"{0: 15, 1: 4, 2: 2, 3: 1, 4: 3}",0
17,False,"{'a': 0.5, 'e': 0.9831436846349096}",30,0,-72.13625923821517,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
18,False,"{'a': 0.5, 'e': 0.9821610323583008}",25,0,-207.82337482349953,"{0: 8, 1: 7, 2: 6, 3: 2, 4: 2}",0
19,False,"{'a': 0.5, 'e': 0.981179362242806}",25,0,-190.81237668024653,"{0: 12, 1: 4, 2: 6, 3: 0, 4: 3}",0
20,False,"{'a': 0.5, 'e': 0.9801986733067553}",20,0,-222.46681860356003,"{0: 8, 1: 5, 2: 1, 3: 2, 4: 4}",0
21,False,"{'a': 0.5, 'e': 0.9792189645694596}",35,0,-178.33290750515872,"{0: 25, 1: 1, 2: 4, 3: 2, 4: 3}",0
22,False,"{'a': 0.5, 'e': 0.97824023505121}",20,0,-170.629280063436,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
23,False,"{'a': 0.5, 'e': 0.9772624837732771}",30,0,-183.25318386162232,"{0: 15, 1: 2, 2: 9, 3: 3, 4: 1}",0
24,False,"{'a': 0.5, 'e': 0.9762857097579093}",25,0,-201.47089507951623,"{0: 12, 1: 1, 2: 9, 3: 0, 4: 3}",0
25,False,"{'a': 0.5, 'e': 0.9753099120283326}",20,12,-43.491406722577075,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 1}",1
26,False,"{'a': 0.5, 'e': 0.9743350896087494}",30,0,-166.9719260877024,"{0: 16, 1: 4, 2: 8, 3: 0, 4: 2}",0
27,False,"{'a': 0.5, 'e': 0.9733612415243368}",25,0,-199.91710868532496,"{0: 9, 1: 5, 2: 7, 3: 2, 4: 2}",0
28,False,"{'a': 0.5, 'e': 0.9723883668012469}",25,0,-65.56318268345012,"{0: 14, 1: 5, 2: 6, 3: 0, 4: 0}",0
29,False,"{'a': 0.5, 'e': 0.9714164644666048}",20,0,-95.92744404788318,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
30,False,"{'a': 0.5, 'e': 0.9704455335485082}",20,0,-92.45075593935425,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.9694755730760259}",25,0,-186.81672985931556,"{0: 14, 1: 1, 2: 6, 3: 1, 4: 3}",0
32,False,"{'a': 0.5, 'e': 0.9685065820791976}",20,0,-165.56752918062318,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
33,False,"{'a': 0.5, 'e': 0.967538559589032}",20,0,-154.7612900426754,"{0: 10, 1: 5, 2: 2, 3: 0, 4: 3}",0
34,False,"{'a': 0.5, 'e': 0.9665715046375066}",30,9,-115.80699421796827,"{0: 10, 1: 2, 2: 8, 3: 0, 4: 1}",1
35,False,"{'a': 0.5, 'e': 0.9656054162575665}",20,0,-67.08142555469298,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
36,False,"{'a': 0.5, 'e': 0.9646402934831231}",25,0,-155.97252250266237,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
37,False,"{'a': 0.5, 'e': 0.9636761353490535}",35,21,18.15849966428849,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,False,"{'a': 0.5, 'e': 0.9627129408911995}",25,0,-119.50816906493311,"{0: 11, 1: 6, 2: 5, 3: 3, 4: 0}",0
39,False,"{'a': 0.5, 'e': 0.9617507091463667}",20,0,-91.04292604528914,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
40,False,"{'a': 0.5, 'e': 0.9607894391523232}",20,0,-72.96475718869594,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
41,False,"{'a': 0.5, 'e': 0.9598291299477989}",20,0,-95.22363202312182,"{0: 14, 1: 1, 2: 1, 3: 3, 4: 1}",0
42,False,"{'a': 0.5, 'e': 0.9588697805724845}",25,2,-58.24365626022864,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 2}",1
43,False,"{'a': 0.5, 'e': 0.9579113900670306}",25,0,-89.97139340605716,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.9569539574730467}",25,0,-143.17030323513376,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
45,False,"{'a': 0.5, 'e': 0.9559974818331}",20,0,-34.4500641901233,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.9550419621907147}",20,0,-173.62669222291296,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 3}",0
47,False,"{'a': 0.5, 'e': 0.9540873975903711}",30,0,-134.3969719194299,"{0: 16, 1: 3, 2: 8, 3: 3, 4: 0}",0
48,False,"{'a': 0.5, 'e': 0.9531337870775047}",25,1,-86.26763095732765,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 1}",1
49,False,"{'a': 0.5, 'e': 0.9521811296985049}",30,0,-223.500775406163,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 5}",0
50,False,"{'a': 0.5, 'e': 0.951229424500714}",25,0,-67.38789326713314,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
51,False,"{'a': 0.5, 'e': 0.950278670532427}",20,0,-86.18801709216203,"{0: 12, 1: 1, 2: 4, 3: 3, 4: 0}",0
52,False,"{'a': 0.5, 'e': 0.9493288668428895}",20,2,-113.70983922704484,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 2}",1
53,False,"{'a': 0.5, 'e': 0.9483800124822982}",20,0,-34.01116430655797,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
54,False,"{'a': 0.5, 'e': 0.9474321065017983}",20,0,-138.46323779349513,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
55,False,"{'a': 0.5, 'e': 0.9464851479534838}",20,0,-19.853315733588886,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
56,False,"{'a': 0.5, 'e': 0.9455391358903963}",30,0,-98.41690429043017,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
57,False,"{'a': 0.5, 'e': 0.9445940693665233}",20,0,-90.94740182512982,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
58,False,"{'a': 0.5, 'e': 0.9436499474367985}",25,0,-64.18886857948024,"{0: 16, 1: 5, 2: 2, 3: 2, 4: 0}",0
59,False,"{'a': 0.5, 'e': 0.9427067691570997}",30,0,-103.1443815170635,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
60,False,"{'a': 0.5, 'e': 0.9417645335842487}",20,0,-36.24472129345449,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
61,False,"{'a': 0.5, 'e': 0.9408232397760097}",30,0,-75.47454864599621,"{0: 20, 1: 2, 2: 7, 3: 1, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.9398828867910889}",20,0,-92.73069448800204,"{0: 9, 1: 4, 2: 6, 3: 1, 4: 0}",0
63,False,"{'a': 0.5, 'e': 0.9389434736891332}",30,0,-161.4292585565782,"{0: 18, 1: 4, 2: 4, 3: 2, 4: 2}",0
64,False,"{'a': 0.5, 'e': 0.9380049995307295}",20,0,-15.128531473618967,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
65,False,"{'a': 0.5, 'e': 0.9370674633774034}",25,0,-133.55256103261826,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
66,False,"{'a': 0.5, 'e': 0.9361308642916188}",30,0,-90.65813854781372,"{0: 18, 1: 3, 2: 8, 3: 1, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.9351952013367766}",20,6,-1.144845420968208,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
68,False,"{'a': 0.5, 'e': 0.9342604735772135}",20,0,-61.69011951906502,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
69,False,"{'a': 0.5, 'e': 0.933326680078202}",20,0,-44.00944321720898,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
70,False,"{'a': 0.5, 'e': 0.9323938199059483}",25,0,-105.38023905129413,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
71,False,"{'a': 0.5, 'e': 0.9314618921275921}",25,0,-173.39172006353493,"{0: 12, 1: 3, 2: 7, 3: 1, 4: 2}",0
72,False,"{'a': 0.5, 'e': 0.9305308958112057}",25,0,-85.5544663235279,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
73,False,"{'a': 0.5, 'e': 0.9296008300257927}",20,0,-63.60366193801695,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
74,False,"{'a': 0.5, 'e': 0.9286716938412872}",20,4,-34.785364362473175,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.9277434863285529}",25,0,-133.0886477083932,"{0: 15, 1: 5, 2: 2, 3: 1, 4: 2}",0
76,False,"{'a': 0.5, 'e': 0.9268162065593822}",20,0,-132.83775141618867,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
77,False,"{'a': 0.5, 'e': 0.9258898536064953}",20,0,-69.9710021688198,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
78,False,"{'a': 0.5, 'e': 0.9249644265435393}",20,13,-6.447900544541236,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.9240399244450868}",20,0,-81.69214555110733,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
80,False,"{'a': 0.5, 'e': 0.9231163463866358}",25,5,-56.427634525066175,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",1
81,False,"{'a': 0.5, 'e': 0.922193691444608}",25,0,-50.96559548291907,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
82,False,"{'a': 0.5, 'e': 0.9212719586963487}",20,0,-69.416309965149,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
83,False,"{'a': 0.5, 'e': 0.9203511472201247}",25,0,-98.66968958673921,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
84,False,"{'a': 0.5, 'e': 0.9194312560951247}",30,11,-66.6724991137771,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 1}",1
85,False,"{'a': 0.5, 'e': 0.9185122844014574}",30,0,-118.68152695082364,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
86,False,"{'a': 0.5, 'e': 0.9175942312201509}",25,16,-18.81316101218465,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 0}",1
87,False,"{'a': 0.5, 'e': 0.9166770956331523}",20,0,-85.08770150066283,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
88,False,"{'a': 0.5, 'e': 0.9157608767233256}",25,0,-68.652690917465,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
89,False,"{'a': 0.5, 'e': 0.914845573574452}",25,0,-55.100371850400734,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
90,False,"{'a': 0.5, 'e': 0.9139311852712282}",20,0,-99.02856997626223,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
91,False,"{'a': 0.5, 'e': 0.9130177108992658}",20,6,-82.14246162651612,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 2}",1
92,False,"{'a': 0.5, 'e': 0.9121051495450904}",20,0,-62.014827648872455,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
93,False,"{'a': 0.5, 'e': 0.9111935002961405}",25,0,-41.867057314413586,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
94,False,"{'a': 0.5, 'e': 0.910282762240767}",30,0,-201.24811519977715,"{0: 19, 1: 0, 2: 6, 3: 2, 4: 3}",0
95,False,"{'a': 0.5, 'e': 0.9093729344682314}",20,0,-231.6982720481738,"{0: 9, 1: 0, 2: 6, 3: 1, 4: 4}",0
96,False,"{'a': 0.5, 'e': 0.9084640160687062}",20,0,-89.2592527254703,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
97,False,"{'a': 0.5, 'e': 0.9075560061332727}",20,0,-77.56087724283235,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
98,False,"{'a': 0.5, 'e': 0.9066489037539209}",25,0,-107.75480680606061,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
99,False,"{'a': 0.5, 'e': 0.9057427080235485}",25,0,-86.42656870976029,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
100,False,"{'a': 0.5, 'e': 0.9048374180359595}",20,0,-63.673057236641114,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
101,False,"{'a': 0.5, 'e': 0.9039330328858641}",30,0,-47.43033221341468,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
102,False,"{'a': 0.5, 'e': 0.9030295516688768}",20,0,-169.77215365405203,"{0: 10, 1: 2, 2: 3, 3: 3, 4: 2}",0
103,False,"{'a': 0.5, 'e': 0.9021269734815165}",25,0,-94.48642745808678,"{0: 14, 1: 4, 2: 5, 3: 2, 4: 0}",0
104,False,"{'a': 0.5, 'e': 0.9012252974212047}",20,0,-138.4311419508186,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
105,False,"{'a': 0.5, 'e': 0.9003245225862656}",25,0,-142.66398811707276,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
106,False,"{'a': 0.5, 'e': 0.899424648075924}",25,0,-97.6645896951986,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
107,False,"{'a': 0.5, 'e': 0.8985256729903055}",20,0,-52.54735815347812,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
108,False,"{'a': 0.5, 'e': 0.8976275964304349}",30,0,-132.04016105597915,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 2}",0
109,False,"{'a': 0.5, 'e': 0.8967304174982355}",25,0,-116.83910079579212,"{0: 15, 1: 5, 2: 3, 3: 0, 4: 2}",0
110,False,"{'a': 0.5, 'e': 0.8958341352965282}",25,13,3.558234852000581,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.894938748929031}",20,0,-179.74860194646246,"{0: 9, 1: 2, 2: 4, 3: 3, 4: 2}",0
112,False,"{'a': 0.5, 'e': 0.8940442575003572}",30,0,-124.13783015156922,"{0: 16, 1: 5, 2: 8, 3: 0, 4: 1}",0
113,False,"{'a': 0.5, 'e': 0.8931506601160155}",20,0,-63.89983666947511,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
114,False,"{'a': 0.5, 'e': 0.8922579558824083}",30,1,-100.64520948934417,"{0: 22, 1: 2, 2: 2, 3: 1, 4: 2}",1
115,False,"{'a': 0.5, 'e': 0.8913661439068313}",25,0,-117.2527006218094,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
116,False,"{'a': 0.5, 'e': 0.8904752232974726}",30,0,-91.47003421834118,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
117,False,"{'a': 0.5, 'e': 0.8895851931634113}",25,0,-193.9526242774793,"{0: 9, 1: 4, 2: 8, 3: 3, 4: 1}",0
118,False,"{'a': 0.5, 'e': 0.8886960526146174}",25,0,-71.11024300456701,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
119,False,"{'a': 0.5, 'e': 0.8878078007619501}",25,0,-201.74364557432173,"{0: 11, 1: 3, 2: 8, 3: 0, 4: 3}",0
120,False,"{'a': 0.5, 'e': 0.8869204367171575}",20,0,-43.94835356587073,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
121,False,"{'a': 0.5, 'e': 0.8860339595928756}",20,7,-73.85607695430886,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
122,False,"{'a': 0.5, 'e': 0.8851483685026271}",35,20,-88.81731110721668,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 2}",1
123,False,"{'a': 0.5, 'e': 0.8842636625608209}",20,0,-70.14632986476936,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
124,False,"{'a': 0.5, 'e': 0.8833798408827509}",20,0,-60.419799491967126,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
125,False,"{'a': 0.5, 'e': 0.8824969025845955}",20,0,-150.1817417473177,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
126,False,"{'a': 0.5, 'e': 0.8816148467834161}",25,0,-133.95384342706356,"{0: 17, 1: 3, 2: 1, 3: 2, 4: 2}",0
127,False,"{'a': 0.5, 'e': 0.880733672597157}",25,0,-42.53077053492864,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
128,False,"{'a': 0.5, 'e': 0.8798533791446438}",25,0,-193.66102859819594,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 4}",0
129,False,"{'a': 0.5, 'e': 0.8789739655455832}",20,0,-32.64578096599444,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
130,False,"{'a': 0.5, 'e': 0.8780954309205613}",20,0,-53.93093848176725,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
131,False,"{'a': 0.5, 'e': 0.8772177743910435}",25,0,-120.5053256802956,"{0: 14, 1: 6, 2: 3, 3: 0, 4: 2}",0
132,False,"{'a': 0.5, 'e': 0.8763409950793732}",20,0,-87.62654174403215,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",1
133,False,"{'a': 0.5, 'e': 0.8754650921087711}",30,0,-41.69882549517287,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
134,False,"{'a': 0.5, 'e': 0.874590064603334}",20,0,-82.72589485912444,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",1
135,False,"{'a': 0.5, 'e': 0.8737159116880344}",20,0,-57.89551478543375,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
136,False,"{'a': 0.5, 'e': 0.8728426324887193}",35,0,-72.56181649430951,"{0: 28, 1: 2, 2: 2, 3: 2, 4: 1}",0
137,False,"{'a': 0.5, 'e': 0.8719702261321094}",20,0,-80.53371319374887,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
138,False,"{'a': 0.5, 'e': 0.8710986917457983}",25,0,-108.17426988506904,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
139,False,"{'a': 0.5, 'e': 0.8702280284582515}",20,0,-126.97429481363,"{0: 9, 1: 2, 2: 7, 3: 1, 4: 1}",0
140,False,"{'a': 0.5, 'e': 0.8693582353988059}",20,0,-121.47564696980297,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
141,False,"{'a': 0.5, 'e': 0.8684893116976679}",20,0,-103.23421749226303,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
142,False,"{'a': 0.5, 'e': 0.867621256485914}",25,0,-111.93352737239496,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
143,False,"{'a': 0.5, 'e': 0.8667540688954889}",30,0,-42.271553210027996,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
144,False,"{'a': 0.5, 'e': 0.865887748059205}",20,0,-64.79393126499342,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
145,False,"{'a': 0.5, 'e': 0.8650222931107413}",25,0,-91.1475214926595,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
146,False,"{'a': 0.5, 'e': 0.8641577031846428}",20,0,-39.704002769654586,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
147,False,"{'a': 0.5, 'e': 0.8632939774163194}",30,0,-76.89910241592871,"{0: 24, 1: 3, 2: 1, 3: 0, 4: 2}",0
148,False,"{'a': 0.5, 'e': 0.8624311149420455}",20,9,-86.67907978343325,"{0: 5, 1: 1, 2: 3, 3: 1, 4: 1}",1
149,False,"{'a': 0.5, 'e': 0.8615691148989583}",20,0,-176.64104717786498,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
150,False,"{'a': 0.5, 'e': 0.8607079764250578}",30,16,-40.616920793481846,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.8598476986592055}",30,0,-112.95469317739996,"{0: 22, 1: 0, 2: 6, 3: 0, 4: 2}",1
152,False,"{'a': 0.5, 'e': 0.8589882807411234}",20,0,-51.873803942150325,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
153,False,"{'a': 0.5, 'e': 0.8581297218113938}",25,0,-183.1988125178964,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 4}",0
154,False,"{'a': 0.5, 'e': 0.8572720210114575}",20,0,-42.05003943016046,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
155,False,"{'a': 0.5, 'e': 0.8564151774836135}",25,0,-157.05776131994685,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
156,False,"{'a': 0.5, 'e': 0.8555591903710185}",20,0,-37.499772224813746,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
157,False,"{'a': 0.5, 'e': 0.8547040588176851}",20,0,-113.88380514838649,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
158,False,"{'a': 0.5, 'e': 0.8538497819684817}",25,0,-88.6668974789329,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
159,False,"{'a': 0.5, 'e': 0.8529963589691315}",35,0,-117.59999649275393,"{0: 26, 1: 1, 2: 6, 3: 0, 4: 2}",0
160,False,"{'a': 0.5, 'e': 0.8521437889662113}",20,0,-65.28976176347568,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
161,False,"{'a': 0.5, 'e': 0.8512920711071511}",35,23,-38.40920349654515,"{0: 7, 1: 1, 2: 3, 3: 1, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.850441204540233}",30,0,-124.53346602247106,"{0: 21, 1: 3, 2: 2, 3: 2, 4: 2}",0
163,False,"{'a': 0.5, 'e': 0.8495911884145902}",20,0,-152.90736915788926,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
164,False,"{'a': 0.5, 'e': 0.8487420218802068}",20,3,-51.17581157889172,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
165,False,"{'a': 0.5, 'e': 0.8478937040879159}",25,0,-128.01252641318453,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
166,False,"{'a': 0.5, 'e': 0.8470462341893996}",20,0,-97.11569823457432,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
167,False,"{'a': 0.5, 'e': 0.8461996113371882}",25,2,-112.90329014092711,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 1}",1
168,False,"{'a': 0.5, 'e': 0.8453538346846587}",25,0,-157.5962433124723,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
169,False,"{'a': 0.5, 'e': 0.8445089033860343}",25,0,-76.2197024689775,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
170,False,"{'a': 0.5, 'e': 0.8436648165963837}",30,0,-78.69154271693988,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
171,False,"{'a': 0.5, 'e': 0.8428215734716199}",25,0,-91.21974061544991,"{0: 12, 1: 11, 2: 1, 3: 0, 4: 1}",0
172,False,"{'a': 0.5, 'e': 0.8419791731684999}",20,0,-96.42246804190178,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
173,False,"{'a': 0.5, 'e': 0.8411376148446232}",25,0,-68.96499091509382,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
174,False,"{'a': 0.5, 'e': 0.8402968976584314}",20,0,-88.04276597574935,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
175,False,"{'a': 0.5, 'e': 0.8394570207692074}",20,0,-41.95188614892772,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
176,False,"{'a': 0.5, 'e': 0.838617983337074}",20,0,-89.40307934994625,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
177,False,"{'a': 0.5, 'e': 0.8377797845229938}",20,12,-39.42498051695947,"{0: 4, 1: 1, 2: 2, 3: 1, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.8369424234887681}",20,0,-34.41239674395599,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
179,False,"{'a': 0.5, 'e': 0.8361058993970355}",20,8,-53.3070885796974,"{0: 7, 1: 3, 2: 1, 3: 0, 4: 1}",1
180,False,"{'a': 0.5, 'e': 0.835270211411272}",30,0,-168.79274380872127,"{0: 17, 1: 5, 2: 4, 3: 2, 4: 2}",0
181,False,"{'a': 0.5, 'e': 0.8344353586957896}",30,18,-19.987273190188745,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
182,False,"{'a': 0.5, 'e': 0.8336013404157353}",25,0,-80.39388727232739,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
183,False,"{'a': 0.5, 'e': 0.832768155737091}",25,0,-93.51130453244194,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
184,False,"{'a': 0.5, 'e': 0.8319358038266718}",25,0,-133.69821438233606,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
