trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
343,False,"{'a': 0.05, 'e': 0.17996372071311217}",30,18,22.48126201655088,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.05, 'e': 0.17906614791149322}",20,14,9.773439614765897,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.05, 'e': 0.1781730517728984}",25,0,-6.5368429554576775,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
346,False,"{'a': 0.05, 'e': 0.17728440996987782}",20,5,24.867412196303746,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.05, 'e': 0.17640020028634}",20,12,14.347623756025571,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.05, 'e': 0.17552040061699686}",25,20,10.281750817132608,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.05, 'e': 0.17464498896681085}",25,0,35.38260263241453,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
350,False,"{'a': 0.05, 'e': 0.17377394345044514}",20,8,-63.64832249571627,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
351,False,"{'a': 0.05, 'e': 0.17290724229171636}",30,6,34.25571015815891,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.05, 'e': 0.17204486382305054}",20,10,9.439202749061668,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.05, 'e': 0.1711867864849409}",20,5,-37.60417790630951,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
354,False,"{'a': 0.05, 'e': 0.17033298882540943}",20,12,3.426236450882121,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
355,False,"{'a': 0.05, 'e': 0.16948344949947006}",30,21,18.169823802938428,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.05, 'e': 0.1686381472685955}",25,0,-28.578992277682786,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
357,False,"{'a': 0.05, 'e': 0.16779706100018585}",20,8,-37.4005875091774,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
358,False,"{'a': 0.05, 'e': 0.1669601696670407}",25,1,22.276308052195116,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
359,False,"{'a': 0.05, 'e': 0.16612745234683307}",20,7,-38.26058551451756,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
360,False,"{'a': 0.05, 'e': 0.16529888822158653}",20,0,3.3512207264269724,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
361,False,"{'a': 0.05, 'e': 0.1644744565771549}",30,7,-8.863024404973835,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
362,False,"{'a': 0.05, 'e': 0.16365413680270405}",20,5,-18.78611620200335,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
363,False,"{'a': 0.05, 'e': 0.16283790839019696}",20,14,12.176991097558753,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.05, 'e': 0.16202575093388075}",20,6,21.760326721229227,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.05, 'e': 0.16121764412977677}",20,3,-38.77254974902038,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
366,False,"{'a': 0.05, 'e': 0.16041356777517274}",30,8,-101.34280431494729,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 2}",1
367,False,"{'a': 0.05, 'e': 0.15961350176811803}",20,9,15.001374276902311,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.05, 'e': 0.15881742610692068}",20,10,13.587568017118734,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.05, 'e': 0.1580253208896478}",20,10,9.370225043530017,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.05, 'e': 0.1572371663136276}",25,10,-22.11854882871997,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
371,False,"{'a': 0.05, 'e': 0.15645294267495474}",20,15,4.327665574298957,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.05, 'e': 0.1556726303679973}",20,0,15.227885287134002,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
373,False,"{'a': 0.05, 'e': 0.15489620988490704}",30,0,-17.21092626970212,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
374,False,"{'a': 0.05, 'e': 0.1541236618151314}",20,7,-26.128602367552144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
375,False,"{'a': 0.05, 'e': 0.15335496684492847}",30,15,23.915253958312384,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.05, 'e': 0.15259010575688386}",30,16,-19.185889691451933,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
377,False,"{'a': 0.05, 'e': 0.1518290594294306}",25,13,-29.01686832730661,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
378,False,"{'a': 0.05, 'e': 0.15107180883637084}",20,15,-12.44439829663698,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
379,False,"{'a': 0.05, 'e': 0.15031833504640033}",25,13,6.996543373812015,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
380,False,"{'a': 0.05, 'e': 0.14956861922263504}",25,0,23.732982728037648,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
381,False,"{'a': 0.05, 'e': 0.14882264262214037}",20,14,-30.082195631164907,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
382,False,"{'a': 0.05, 'e': 0.14808038659546244}",25,0,10.347249842950323,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
383,False,"{'a': 0.05, 'e': 0.14734183258616193}",20,0,-1.1526498446573796,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
384,False,"{'a': 0.05, 'e': 0.14660696213035015}",25,0,34.67258291473005,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
385,False,"{'a': 0.05, 'e': 0.14587575685622736}",20,0,-13.00000571949905,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
386,False,"{'a': 0.05, 'e': 0.14514819848362373}",20,9,12.65787035658229,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.05, 'e': 0.14442426882354198}",25,11,5.2345128650036035,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
388,False,"{'a': 0.05, 'e': 0.14370394977770293}",30,13,25.355418137710895,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.05, 'e': 0.14298722333809288}",20,6,-30.94967216884113,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
390,False,"{'a': 0.05, 'e': 0.1422740715865136}",25,10,16.77812958515237,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.05, 'e': 0.14156447669413402}",20,0,-12.416653775686994,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
392,False,"{'a': 0.05, 'e': 0.140858420921045}",30,9,-32.73477142807298,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 1}",1
393,False,"{'a': 0.05, 'e': 0.14015588661581535}",20,3,10.24476529891458,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
394,False,"{'a': 0.05, 'e': 0.13945685621505094}",25,8,-50.57103885670751,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
395,False,"{'a': 0.05, 'e': 0.13876131224295524}",25,16,15.378179104006596,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.05, 'e': 0.13806923731089282}",20,0,22.087594110860305,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
397,False,"{'a': 0.05, 'e': 0.13738061411695424}",25,3,16.79574189220865,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.05, 'e': 0.13669542544552385}",20,0,20.391979967314395,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
399,False,"{'a': 0.05, 'e': 0.13601365416684916}",35,8,23.04474682528715,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
400,False,"{'a': 0.05, 'e': 0.1353352832366127}",20,10,19.574292387864073,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.05, 'e': 0.13466029569550586}",20,0,31.941815317625675,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
402,False,"{'a': 0.05, 'e': 0.13398867466880493}",35,0,34.29480544446397,"{0: 34, 1: 0, 2: 0, 3: 1, 4: 0}",1
403,False,"{'a': 0.05, 'e': 0.13332040336594936}",20,14,12.1998914894024,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.05, 'e': 0.13265546508012172}",20,6,24.549080295077317,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.05, 'e': 0.13199384318783022}",25,3,-61.218941900579836,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 2}",1
406,False,"{'a': 0.05, 'e': 0.13133552114849303}",20,11,-3.687454578509493,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
407,False,"{'a': 0.05, 'e': 0.13068048250402503}",30,16,13.920259661838687,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
408,False,"{'a': 0.05, 'e': 0.1300287108784259}",20,4,-47.09346320655281,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
409,False,"{'a': 0.05, 'e': 0.12938018997737108}",20,0,15.766020372171061,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
410,False,"{'a': 0.05, 'e': 0.12873490358780423}",25,0,-19.259753584641036,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
411,False,"{'a': 0.05, 'e': 0.12809283557753198}",20,16,5.284027327303931,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.05, 'e': 0.12745396989482075}",25,15,5.7447206930819465,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
413,False,"{'a': 0.05, 'e': 0.1268182905679951}",25,14,17.423177229379284,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.05, 'e': 0.12618578170503877}",30,13,27.84581282254024,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.05, 'e': 0.1255564274931972}",30,13,-9.28931493823117,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
416,False,"{'a': 0.05, 'e': 0.12493021219858241}",25,7,31.983615973431775,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.05, 'e': 0.12430712016577938}",20,5,11.065851348444905,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
418,False,"{'a': 0.05, 'e': 0.12368713581745483}",20,15,9.7037865791554,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.05, 'e': 0.12307024365396771}",20,0,-41.19925087131966,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
420,False,"{'a': 0.05, 'e': 0.1224564282529819}",25,3,34.17444277611718,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.05, 'e': 0.12184567426908036}",25,4,-34.976351768435414,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 1}",1
422,False,"{'a': 0.05, 'e': 0.12123796643338168}",20,12,14.108534470119345,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.05, 'e': 0.12063328955315826}",25,5,29.0520327111657,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.05, 'e': 0.12003162851145673}",25,0,-41.44227728116794,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
425,False,"{'a': 0.05, 'e': 0.11943296826671962}",20,6,27.766470704165204,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.05, 'e': 0.11883729385240965}",20,12,2.6889354523669295,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
427,False,"{'a': 0.05, 'e': 0.1182445903766354}",20,4,24.269289087782703,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.05, 'e': 0.11765484302177918}",25,13,9.000263739736983,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
429,False,"{'a': 0.05, 'e': 0.11706803704412637}",25,14,2.5044547149103114,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
430,False,"{'a': 0.05, 'e': 0.11648415777349697}",20,7,21.824733209457726,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.05, 'e': 0.11590319061287874}",20,16,6.4655453934944545,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.05, 'e': 0.11532512103806251}",20,14,13.847826376458544,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.05, 'e': 0.11474993459727875}",30,14,23.60197441549559,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.05, 'e': 0.1141776169108365}",35,8,36.49525796635696,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.05, 'e': 0.11360815367076371}",20,0,23.247860213200454,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
436,False,"{'a': 0.05, 'e': 0.11304153064044985}",25,2,34.0498510724807,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.05, 'e': 0.11247773365428958}",35,19,25.27913476777365,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.05, 'e': 0.11191674861732888}",20,3,29.91887383295428,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.05, 'e': 0.11135856150491262}",20,4,25.117696472050596,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.05, 'e': 0.11080315836233387}",25,7,-12.677397984275194,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
441,False,"{'a': 0.05, 'e': 0.11025052530448522}",20,5,25.35958002045708,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.05, 'e': 0.10970064851551141}",20,11,-6.7069622707741665,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
443,False,"{'a': 0.05, 'e': 0.10915351424846406}",20,2,33.05267544449399,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.05, 'e': 0.10860910882495796}",20,12,12.330281883189958,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.05, 'e': 0.10806741863482926}",30,23,9.10086405514439,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.05, 'e': 0.10752843013579495}",30,23,11.721864689586981,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.05, 'e': 0.10699212985311449}",20,7,21.97385433613216,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.05, 'e': 0.1064585043792528}",20,0,10.73902844894652,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
449,False,"{'a': 0.05, 'e': 0.10592754037354536}",20,0,15.950725223819642,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
450,False,"{'a': 0.05, 'e': 0.10539922456186433}",20,0,22.25429409291382,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
451,False,"{'a': 0.05, 'e': 0.1048735437362869}",20,12,12.893955319961773,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.05, 'e': 0.104350484754765}",20,2,29.490258297917173,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.05, 'e': 0.10383003454079692}",20,0,25.76876099317232,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
454,False,"{'a': 0.05, 'e': 0.1033121800831002}",20,0,-10.143232337956544,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
455,False,"{'a': 0.05, 'e': 0.1027969084352864}",30,17,23.425614031812497,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.05, 'e': 0.10228420671553744}",20,0,8.962299969229935,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
457,False,"{'a': 0.05, 'e': 0.10177406210628372}",25,11,21.043602505507526,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.05, 'e': 0.1012664618538834}",20,14,11.779168701893298,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.05, 'e': 0.10076139326830373}",30,5,43.71933224765896,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.05, 'e': 0.1002588437228037}",20,0,30.278826551540217,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
461,False,"{'a': 0.05, 'e': 0.09975880065361863}",25,10,18.490382677591015,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.05, 'e': 0.09926125155964566}",30,17,14.907545966892254,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.05, 'e': 0.09876618400213154}",25,0,0.48970779322142577,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
464,False,"{'a': 0.05, 'e': 0.09827358560436154}",30,16,-10.378520117437063,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
465,False,"{'a': 0.05, 'e': 0.09778344405135005}",30,12,6.215116135065056,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
466,False,"{'a': 0.05, 'e': 0.09729574708953276}",25,0,34.83538701572835,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
467,False,"{'a': 0.05, 'e': 0.09681048252646021}",25,9,-17.126047913493494,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
468,False,"{'a': 0.05, 'e': 0.09632763823049303}",20,10,16.77095291220512,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.05, 'e': 0.09584720213049865}",20,11,17.810325916119574,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.05, 'e': 0.09536916221554961}",30,0,-4.475398245536422,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 1}",0
471,False,"{'a': 0.05, 'e': 0.09489350653462311}",20,9,22.00092857373442,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.05, 'e': 0.09442022319630235}",25,0,31.41188387261298,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
473,False,"{'a': 0.05, 'e': 0.09394930036847918}",35,24,17.29473817397771,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.05, 'e': 0.09348072627805847}",20,8,4.922264793650186,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
475,False,"{'a': 0.05, 'e': 0.09301448921066349}",25,16,16.348018764196517,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.05, 'e': 0.09255057751034329}",25,0,-5.862884086252908,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
477,False,"{'a': 0.05, 'e': 0.09208897957928115}",30,12,-22.106571988099173,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
478,False,"{'a': 0.05, 'e': 0.09162968387750484}",30,0,38.20772074202688,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.05, 'e': 0.09117267892259785}",20,8,3.577646962496996,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
480,False,"{'a': 0.05, 'e': 0.09071795328941251}",20,1,27.162702243053197,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.05, 'e': 0.09026549560978427}",35,24,-2.233585804653099,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
482,False,"{'a': 0.05, 'e': 0.08981529457224763}",20,9,22.008515998239922,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.05, 'e': 0.08936733892175319}",30,10,-29.34401846894845,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
484,False,"{'a': 0.05, 'e': 0.08892161745938634}",20,6,21.976889994182052,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.05, 'e': 0.08847811904208727}",25,19,7.404550980800607,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.05, 'e': 0.08803683258237255}",20,0,18.175888986101295,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
487,False,"{'a': 0.05, 'e': 0.08759774704805763}",35,7,47.115936553479436,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.05, 'e': 0.0871608514619813}",30,18,18.017472652386818,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.05, 'e': 0.08672613490173114}",25,17,13.66183740859675,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.05, 'e': 0.0862935864993705}",20,10,18.060256026949748,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.05, 'e': 0.08586319544116683}",25,0,3.9283124617454463,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
492,False,"{'a': 0.05, 'e': 0.08543495096732123}",25,0,34.96192533189472,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
493,False,"{'a': 0.05, 'e': 0.08500884237169956}",25,0,7.804116858901683,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
494,False,"{'a': 0.05, 'e': 0.08458485900156469}",20,10,4.034357334626089,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
495,False,"{'a': 0.05, 'e': 0.08416299025731036}",20,9,16.33530759760113,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.05, 'e': 0.08374322559219596}",20,0,17.39940146075466,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
497,False,"{'a': 0.05, 'e': 0.083325554512083}",25,15,16.79452079305483,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.05, 'e': 0.08290996657517266}",30,10,21.707524274255253,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
499,False,"{'a': 0.05, 'e': 0.08249645139174498}",20,9,17.167050412172696,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.05, 'e': 0.0820849986238988}",30,16,24.103422701729492,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.05, 'e': 0.08167559798529346}",25,0,-49.66992764964361,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
502,False,"{'a': 0.05, 'e': 0.08126823924089167}",20,3,21.416966439354788,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.05, 'e': 0.08086291220670366}",20,6,19.034292481150377,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.05, 'e': 0.08045960674953244}",25,2,23.92573553987721,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.05, 'e': 0.08005831278672054}",20,14,9.355557099820983,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.05, 'e': 0.07965902028589801}",25,3,12.207734266744508,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
507,False,"{'a': 0.05, 'e': 0.07926171926473155}",25,15,5.880741802492544,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
508,False,"{'a': 0.05, 'e': 0.07886639979067495}",20,16,6.485647341625894,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.05, 'e': 0.07847305198072073}",20,10,4.333797436919806,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
510,False,"{'a': 0.05, 'e': 0.07808166600115313}",30,16,9.769281331817862,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
511,False,"{'a': 0.05, 'e': 0.07769223206730236}",30,20,22.195748424873628,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.05, 'e': 0.07730474044329974}",25,12,13.233392776228579,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.05, 'e': 0.0769191814418345}",20,10,18.73660587647574,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.05, 'e': 0.07653554542391151}",20,7,21.9748441129712,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.05, 'e': 0.07615382279861033}",20,10,16.937021434150406,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.05, 'e': 0.07577400402284548}",30,16,15.390954858845165,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
517,False,"{'a': 0.05, 'e': 0.07539607960112776}",30,0,-15.5940039170727,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
518,False,"{'a': 0.05, 'e': 0.07502004008532698}",30,20,6.446967137531364,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
519,False,"{'a': 0.05, 'e': 0.07464587607443557}",35,16,23.766442173006322,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
520,False,"{'a': 0.05, 'e': 0.07427357821433388}",20,9,19.187104373087163,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.05, 'e': 0.07390313719755595}",25,7,32.664116278267024,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.05, 'e': 0.0735345437630571}",25,7,-10.94475767718834,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
523,False,"{'a': 0.05, 'e': 0.07316778869598221}",20,0,28.183528946555096,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.05, 'e': 0.07280286282743559}",30,13,-12.053313601147874,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
525,False,"{'a': 0.05, 'e': 0.07243975703425146}",25,8,19.636527962994066,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.05, 'e': 0.0720784622387661}",25,11,25.47555093547618,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.05, 'e': 0.07171896940859077}",25,0,23.0246807626972,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
